ReBoot: The Guardian Code,"ReBoot: TGC follows the journey of four teenagers, Austin, Parker, Tamra, and Trey. On their first day at Alan Turning High, these unsuspecting teens discover they've been preselected to ...                See full summary »",2018,3.8,"Action, Comedy, Drama",http://www.imdb.com/title/tt6849940/?ref_=adv_li_tt,791
Viking,"Kievan Rus, late 10th century. After the death of his father, the young Viking prince Vladimir of Novgorod is forced into exile across the frozen sea.",2016,4.6,"Action, Drama, History",http://www.imdb.com/title/tt5157456/?ref_=adv_li_tt,"3,292"
Behind Enemy Lines,A Navy navigator is shot down over enemy territory and is ruthlessly pursued by a secret police enforcer and the opposing troops. Meanwhile his commanding officer goes against orders in an attempt to rescue him.,2001,6.4,"Action, Drama, Thriller",http://www.imdb.com/title/tt0159273/?ref_=adv_li_tt,"93,201"
From the Earth to the Moon,Dramatized portrayal of the Apollo manned space program.,1998,8.7,"Action, Drama, History",http://www.imdb.com/title/tt0120570/?ref_=adv_li_tt,"9,222"
San Andreas 2,"A sequel to the 2015 action film 'San Andreas,' in which a rescue helicopter pilot tries to save his family from a devastating earthquake.",,NA,"Action, Drama, Thriller",http://www.imdb.com/title/tt5478534/?ref_=adv_li_tt,NA
Cyborg,A martial artist hunts a killer in a plague-infested urban dump of the future.,1989,5.1,"Action, Sci-Fi, Thriller",http://www.imdb.com/title/tt0097138/?ref_=adv_li_tt,"26,211"
Alphas,Alphas is a science fiction drama focusing on a team that investigates people with supernatural abilities.,2011-2012,7.3,"Action, Drama, Sci-Fi",http://www.imdb.com/title/tt1183865/?ref_=adv_li_tt,"25,923"
Bølgen,"Although anticipated, no one is really ready when the mountain pass above the scenic, narrow Norwegian fjord Geiranger collapses and creates an 85-meter high violent tsunami. A geologist is one of those caught in the middle of it.",2015,6.7,"Action, Drama, Thriller",http://www.imdb.com/title/tt3616916/?ref_=adv_li_tt,"24,758"
Species II,"An astronaut gets infected with alien DNA during the first mission on Mars and runs amok on earth. Preston and Laura team up with a peaceful, genetically re-engineered Sil to track the monster down.",1998,4.3,"Action, Horror, Sci-Fi",http://www.imdb.com/title/tt0120841/?ref_=adv_li_tt,"24,982"
The Protector,"Given mystical powers by a talismanic keepsake, a young man embarks on a quest to fight shadowy forces and solve a mystery from his past.",2018,NA,"Action, Fantasy, Sci-Fi",http://www.imdb.com/title/tt7668518/?ref_=adv_li_tt,NA
7 Guardians of the Tomb,"An innocent discovery of a well-preserved mummified Chinese Emperor from 200 B.C. unearths a two-thousand-year-old nightmare, a secret that should have remained buried.",2018,4.5,"Action, Adventure, Horror",http://www.imdb.com/title/tt4915672/?ref_=adv_li_tt,"2,270"
Freedom Fighters: The Ray,"Reporter Raymond Ray Terrill is investigating a group of government scientists who are developing a weapon using light, when he is attacked with a genetic light bomb that ends up bestowing him with light-based super powers.",2017,5.9,"Animation, Action, Fantasy",http://www.imdb.com/title/tt5957358/?ref_=adv_li_tt,484
Mugen no jûnin,"Manji, a highly skilled samurai, becomes cursed with immortality after a legendary battle. Haunted by the brutal murder of his sister, Manji knows that only fighting evil will regain his soul. He promises to help a young girl named Rin avenge her parents, who were killed by a group of master swordsmen led by ruthless warrior Anotsu. The mission will change Manji in ways he could never imagine - ...                See full summary »",2017,6.8,"Action, Drama, Fantasy",http://www.imdb.com/title/tt5084170/?ref_=adv_li_tt,"10,759"
Gambit,Plot is unknown.,2020,NA,"Action, Adventure, Fantasy",http://www.imdb.com/title/tt3729594/?ref_=adv_li_tt,NA
Corbin Nash,A rogue police detective in search of his parents' killer is murdered and reborn the ultimate killer.,2018,5.1,"Action, Horror, Thriller",http://www.imdb.com/title/tt2948160/?ref_=adv_li_tt,"3,179"
Jodhaa Akbar,"A sixteenth century love story about a marriage of alliance that gave birth to true love between a great Mughal emperor, Akbar, and a Rajput princess, Jodha.",2008,7.6,"Action, Drama, History",http://www.imdb.com/title/tt0449994/?ref_=adv_li_tt,"25,561"
Brotherhood of the Wolf,"In 18th century France, the Chevalier de Fronsac and his native American friend Mani are sent by the King to the Gevaudan province to investigate the killings of hundreds by a mysterious beast.",2001,7.1,"Action, Adventure, Drama",http://www.imdb.com/title/tt0237534/?ref_=adv_li_tt,"57,317"
Almost Human,"In a not-so-distant future, a human cop and an android partner up to protect and serve.",2013-2014,8,"Action, Crime, Drama",http://www.imdb.com/title/tt2654580/?ref_=adv_li_tt,"44,720"
Kill Bill: The Whole Bloody Affair,"The Bride must kill her ex-boss and lover Bill who betrayed her at her wedding ceremony, shot her in the head and took away her unborn daughter. But first, she must make the other four members of the Deadly Viper Assassination Squad suffer.",2011,8.8,"Action, Crime, Thriller",http://www.imdb.com/title/tt6019206/?ref_=adv_li_tt,"2,577"
The Long Kiss Goodnight,A woman suffering from amnesia begins to recover her memories after trouble from her past finds her again.,1996,6.8,"Action, Crime, Drama",http://www.imdb.com/title/tt0116908/?ref_=adv_li_tt,"65,988"
Where Eagles Dare,Allied agents stage a daring raid on a castle where the Nazis are holding an American General prisoner... but that's not all that's really going on.,1968,7.7,"Action, Adventure, War",http://www.imdb.com/title/tt0065207/?ref_=adv_li_tt,"45,918"
Killers,"A vacationing woman meets her ideal man, leading to a swift marriage. Back at home, however, their idyllic life is upset when they discover their neighbors could be assassins who have been contracted to kill the couple..",2010,5.4,"Action, Comedy, Romance",http://www.imdb.com/title/tt1103153/?ref_=adv_li_tt,"80,108"
You Only Live Twice,Agent 007 and the Japanese secret service ninja force must find and stop the true culprit of a series of spacejackings before nuclear war is provoked.,1967,6.9,"Action, Adventure, Thriller",http://www.imdb.com/title/tt0062512/?ref_=adv_li_tt,"85,252"
The Lost World,The adventures of a band of explorers stranded in a mysterious land inhabited by dinosaurs and other dangers.,1999-2002,7.3,"Action, Sci-Fi, Adventure",http://www.imdb.com/title/tt0240278/?ref_=adv_li_tt,"2,990"
Ghajini,A short-term memory loss patient sets out on his journey to avenge the death of his beloved girl.,2008,7.3,"Action, Drama, Mystery",http://www.imdb.com/title/tt1166100/?ref_=adv_li_tt,"48,925"
China Salesman,"Yan Jian, a young Chinese IT engineer who volunteers to go to North Africa and help the company he works for to win a competition. The winner can own the right to control the communication ...                See full summary »",2017,3.3,"Action, Adventure, Crime",http://www.imdb.com/title/tt6015706/?ref_=adv_li_tt,667
Abduction,A thriller centered on a young man who sets out to uncover the truth about his life after finding his baby photo on a missing persons website.,2011,5.1,"Action, Mystery, Thriller",http://www.imdb.com/title/tt1600195/?ref_=adv_li_tt,"70,743"
Red State,"Set in Middle America, a group of teens receive an online invitation for sex, though they soon encounter fundamentalists with a much more sinister agenda.",2011,6.2,"Action, Crime, Horror",http://www.imdb.com/title/tt0873886/?ref_=adv_li_tt,"58,336"
The Jurassic Games,"In the near future, 10 death row convicts are forced to compete in a virtual reality game that pits them against dinosaurs and each other.",2018,3.7,"Action, Horror, Sci-Fi",http://www.imdb.com/title/tt6710826/?ref_=adv_li_tt,869
Spy Kids 2: Island of Lost Dreams,"The Cortez siblings set out for a mysterious island, where they encounter a genetic scientist and a set of rival spy kids.",2002,5.1,"Action, Adventure, Comedy",http://www.imdb.com/title/tt0287717/?ref_=adv_li_tt,"52,452"
Automata,Jacq Vaucan is an insurance agent of ROC robotics corporation who investigates cases of robots violating their primary protocols against altering themselves. What he discovers will have profound consequences for the future of humanity.,2014,6.1,"Action, Sci-Fi, Thriller",http://www.imdb.com/title/tt1971325/?ref_=adv_li_tt,"49,597"
Assassins,Professional hit-man Robert Rath wants to fulfill a few more contracts before retiring but unscrupulous ambitious newcomer hit-man Miguel Bain keeps killing Rath's targets.,1995,6.3,"Action, Crime, Thriller",http://www.imdb.com/title/tt0112401/?ref_=adv_li_tt,"70,658"
The Specialist,A woman entices a bomb expert she's involved with into destroying the mafia that killed her family.,1994,5.5,"Action, Crime, Drama",http://www.imdb.com/title/tt0111255/?ref_=adv_li_tt,"56,558"
The 6th Day,Futuristic action about a man who meets a clone of himself and stumbles into a grand conspiracy about clones taking over the world.,2000,5.9,"Action, Mystery, Sci-Fi",http://www.imdb.com/title/tt0216216/?ref_=adv_li_tt,"108,307"
Executive Decision,"When terrorists seize control of an airliner, an intelligence analyst accompanies a commando unit for a midair boarding operation.",1996,6.4,"Action, Adventure, Thriller",http://www.imdb.com/title/tt0116253/?ref_=adv_li_tt,"45,444"
Megalodon,"A military vessel on the search for an unidentified submersible finds themselves face to face with a giant shark, forced to use only what they have on board to defend themselves from the monstrous beast.",2018,3.4,"Action, Adventure, Horror",http://www.imdb.com/title/tt8235660/?ref_=adv_li_tt,589
Innerspace,"A hapless store clerk must foil criminals to save the life of the man who, miniaturized in a secret experiment, was accidentally injected into him.",1987,6.8,"Action, Adventure, Comedy",http://www.imdb.com/title/tt0093260/?ref_=adv_li_tt,"48,054"
Voyage to the Bottom of the Sea,"When the Earth is threatened by a burning Van Allen Radiation Belt, U.S. Navy Admiral Harriman Nelson plans to shoot a nuclear missile at the Belt, using his experimental atomic submarine, the Seaview.",1961,6.1,"Action, Adventure, Sci-Fi",http://www.imdb.com/title/tt0055608/?ref_=adv_li_tt,"4,928"
Beast of Burden,"Sean Haggerty only has an hour to deliver his illegal cargo. An hour to reassure a drug cartel, a hitman, and the DEA that nothing is wrong. An hour to make sure his wife survives. And he must do it all from the cockpit of his Cessna.",2018,3.6,"Action, Crime, Drama",http://www.imdb.com/title/tt6170506/?ref_=adv_li_tt,"1,776"
Paycheck,"What seemed like a breezy idea for an engineer to net him millions of dollars, leaves him on the run for his life and piecing together why he's being chased.",2003,6.3,"Action, Adventure, Crime",http://www.imdb.com/title/tt0338337/?ref_=adv_li_tt,"96,450"
The Eagle,"In Roman-ruled Britain, a young Roman soldier endeavors to honor his father's memory by finding his lost legion's golden emblem.",2011,6.2,"Action, Adventure, Drama",http://www.imdb.com/title/tt1034389/?ref_=adv_li_tt,"59,891"
Haywire,A black ops super soldier seeks payback after she is betrayed and set up during a mission.,2011,5.8,"Action, Drama, Thriller",http://www.imdb.com/title/tt1506999/?ref_=adv_li_tt,"77,551"
The Hunter's Prayer,An assassin helps a young woman avenge the death of her family.,2017,5.5,"Action, Thriller",http://www.imdb.com/title/tt2674358/?ref_=adv_li_tt,"5,607"
Starsky and Hutch,"Two streetwise cops bust criminals in their red-and-white Ford Torino, with the help of police snitch, Huggy Bear.",1975-1979,7,"Action, Crime, Drama",http://www.imdb.com/title/tt0072567/?ref_=adv_li_tt,"6,032"
BuyBust,An anti-drug enforcement agency stages a massive drug bust in the slums of Manila.,2018,6.3,"Action, Thriller",http://www.imdb.com/title/tt5938084/?ref_=adv_li_tt,440
iBoy,"After being shot, Tom wakes from a coma to discover that fragments of his smart phone have been embedded in his head, and worse, that returning to normal teenage life is impossible because he has developed a strange set of superpowers.",2017,6,"Action, Crime, Sci-Fi",http://www.imdb.com/title/tt3171832/?ref_=adv_li_tt,"15,024"
Star Citizen,"Set in a 30th-century Milky Way centered on the fictional United Empire of Earth (UEE), Star Citizen is an upcoming space trading and combat simulator comprising a conscious persistent universe.",2018,NA,"Action, Sci-Fi",http://www.imdb.com/title/tt4156346/?ref_=adv_li_tt,NA
Kim Possible,"Kim challenges many villains, while dealing with interesting social issues.",2002-2007,7.2,"Animation, Action, Adventure",http://www.imdb.com/title/tt0278866/?ref_=adv_li_tt,"19,153"
Kickboxer: Vengeance,A kick boxer is out to avenge his brother.,2016,4.9,"Action, Crime, Drama",http://www.imdb.com/title/tt3082898/?ref_=adv_li_tt,"8,980"
Vengeance: A Love Story,A gulf war veteran seeks vengeance against those who assaulted a single mother.,2017,5.2,"Action, Crime, Drama",http://www.imdb.com/title/tt5460530/?ref_=adv_li_tt,"4,887"
Feral,Students fight to survive a weekend in the woods.,2017,4.1,"Action, Drama, Horror",http://www.imdb.com/title/tt4974778/?ref_=adv_li_tt,"1,138"
Race 3,Relationships and loyalties of a criminal family planning its next big heist are tested when some shocking revelations strike them.,2018,2.1,"Action, Thriller",http://www.imdb.com/title/tt7431594/?ref_=adv_li_tt,"26,168"
Street Kings,"An undercover cop, disillusioned by the recent murder of his wife, is implicated in the murder of an officer and must struggle to clear himself.",2008,6.8,"Action, Crime, Drama",http://www.imdb.com/title/tt0421073/?ref_=adv_li_tt,"101,127"
